"UAAXK0000","UAAXK0000_ORG","UAA","res","x","y"
19280,2150,19280,20000,4000,2860
18960,2250,18960,20000,4020,2860
24030,3700,24030,20000,4080,2860
4440,1170,4440,20000,4120,2860
13300,1230,13300,20000,4140,2860
18620,930,18630,20000,4160,2860
5170,4450,5170,20000,4600,2860
9960,2760,9960,20000,4620,2860
15020,3790,15020,20000,4640,2860
12820,6690,12820,20000,4660,2860
11990,4200,11990,20000,4680,2860
19610,5280,19620,20000,4740,2860
29520,4250,29530,20000,4760,2860
25140,7390,25150,20000,4780,2860
23990,5900,24000,20000,4800,2860
17540,4910,17540,20000,4820,2860
14570,3110,14570,20000,5080,2860
11140,900,11160,20000,5100,2860
17170,1650,17180,20000,5120,2860
16000,290,16010,20000,5140,2860
17110,840,17150,20000,5200,2860
13370,830,13430,20000,5220,2860
5230,210,5240,20000,5240,2860
640,0,640,20000,5380,2860
18870,100,19370,20000,5520,2860
28190,430,29320,20000,5540,2860
23120,1900,23120,20000,3300,2840
19950,1820,19950,20000,3320,2840
23540,1420,23540,20000,3340,2840
31630,1380,31630,20000,3360,2840
28070,2160,28070,20000,3380,2840
24630,1490,24640,20000,3400,2840
25430,1460,25430,20000,3420,2840
29320,1320,29320,20000,3500,2840
28970,1910,28970,20000,3520,2840
24500,1890,24500,20000,3540,2840
28190,1940,28190,20000,3560,2840
29390,1640,29390,20000,3580,2840
28880,1690,28880,20000,3600,2840
25800,2980,25800,20000,3620,2840
29170,2870,29170,20000,3720,2840
20590,1120,20600,20000,3740,2840
17620,4150,17620,20000,4000,2840
6860,810,6860,20000,4020,2840
23650,2660,23660,20000,4080,2840
17840,2250,17840,20000,4100,2840
19240,2110,19240,20000,4120,2840
28630,770,28640,20000,4140,2840
15030,600,15030,20000,4160,2840
11510,4490,11520,20000,4600,2840
10510,8720,10510,20000,4620,2840
10060,4670,10060,20000,4660,2840
28020,4080,28030,20000,4780,2840
23880,7410,23880,20000,4820,2840
14130,2950,14140,20000,5080,2840
13990,1080,14010,20000,5100,2840
26640,590,26660,20000,5120,2840
23110,800,23130,20000,5140,2840
19710,930,19770,20000,5200,2840
17940,1480,17980,20000,5220,2840
16690,1870,16710,20000,5260,2840
18530,730,18670,20000,5360,2840
17190,150,17270,20000,5380,2840
34290,80,34990,20000,5520,2840
26390,50,27300,20000,5540,2840
NA,NA,NA,20000,5640,2840
21680,1250,21680,20000,3360,2820
23320,1830,23320,20000,3380,2820
20470,2130,20480,20000,3400,2820
23140,2150,23140,20000,3420,2820
29760,2880,29760,20000,3460,2820
30400,2970,30400,20000,3480,2820
26840,2410,26840,20000,3500,2820
26860,2240,26860,20000,3520,2820
24860,2340,24860,20000,3540,2820
28540,1490,28540,20000,3560,2820
28440,1910,28440,20000,3580,2820
24490,1470,24490,20000,3600,2820
25310,1140,25310,20000,3620,2820
36170,770,36170,20000,3680,2820
38050,930,38050,20000,3700,2820
32890,1230,32890,20000,3720,2820
31160,2490,31160,20000,3740,2820
16570,640,16570,20000,3760,2820
14590,1090,14590,20000,3780,2820
21270,1490,21270,20000,3800,2820
29040,3190,29040,20000,3820,2820
22440,2100,22450,20000,4040,2820
19950,2410,19950,20000,4060,2820
13450,1410,13470,20000,4120,2820
17680,510,17680,20000,4140,2820
22560,6730,22560,20000,4820,2820
8000,2370,8010,20000,5040,2820
7220,870,7230,20000,5060,2820
18340,760,18350,20000,5120,2820
23680,1770,23690,20000,5140,2820
29510,390,29520,20000,5160,2820
19780,440,19820,20000,5180,2820
27360,490,27410,20000,5240,2820
27020,400,27190,20000,5260,2820
31370,500,31670,20000,5280,2820
25120,1000,25280,20000,5300,2820
23160,260,24030,20000,5560,2820
26000,1190,26450,20000,5580,2820
31270,500,31890,20000,5600,2820
23720,170,23980,20000,5620,2820
14100,2250,14100,20000,3360,2800
24060,3720,24060,20000,3420,2800
29110,2460,29110,20000,3460,2800
27540,2610,27540,20000,3480,2800
33880,3170,33880,20000,3500,2800
31510,2980,31510,20000,3520,2800
32620,2680,32620,20000,3540,2800
25480,1000,25480,20000,3560,2800
15910,1230,15910,20000,3580,2800
16600,310,16600,20000,3600,2800
25620,1140,25620,20000,3620,2800
34490,1100,34490,20000,3680,2800
37840,1220,37840,20000,3700,2800
32670,680,32670,20000,3720,2800
31380,440,31380,20000,3740,2800
33030,940,33030,20000,3760,2800
22190,1890,22190,20000,3780,2800
25720,1120,25720,20000,3800,2800
23300,3450,23300,20000,3820,2800
19200,900,19200,20000,4040,2800
17270,1620,17270,20000,4060,2800
14570,2620,14580,20000,4120,2800
21840,2230,21840,20000,4140,2800
27800,1020,27810,20000,4560,2800
18880,1350,18920,20000,4720,2800
14360,1650,14380,20000,4760,2800
4400,1270,4400,20000,4780,2800
9270,2100,9280,20000,5040,2800
8930,1230,8940,20000,5060,2800
29490,1590,29500,20000,5120,2800
20660,1590,20670,20000,5140,2800
30180,1360,30190,20000,5160,2800
25550,420,25570,20000,5180,2800
28800,740,29000,20000,5240,2800
29850,1040,29970,20000,5260,2800
16950,670,17060,20000,5300,2800
27610,180,28010,20000,5560,2800
30480,1670,30980,20000,5580,2800
14230,610,14500,20000,5600,2800
15530,260,16110,20000,5620,2800
950,0,950,20000,960,2780
5950,1270,5950,20000,3360,2780
19120,1600,19130,20000,3380,2780
20970,2710,20970,20000,3400,2780
25980,2050,25980,20000,3460,2780
19930,2010,19930,20000,3540,2780
21210,1510,21220,20000,3560,2780
18670,1000,18670,20000,3580,2780
27740,1300,27740,20000,3800,2780
17190,2640,17190,20000,3820,2780
21490,1010,21490,20000,3880,2780
20260,1280,20270,20000,3900,2780
19600,2590,19600,20000,3960,2780
25180,1480,25180,20000,3980,2780
19640,3590,19640,20000,4000,2780
23770,2790,23770,20000,4020,2780
18320,2490,18320,20000,4040,2780
11740,1440,11740,20000,4060,2780
7560,1300,7560,20000,4080,2780
7310,3580,7310,20000,4100,2780
21120,2480,21130,20000,4120,2780
22540,1890,22560,20000,4540,2780
7330,1390,7340,20000,4760,2780
28360,590,28380,20000,5080,2780
29110,1670,29120,20000,5100,2780
24240,2930,24250,20000,5120,2780
33240,14740,33250,20000,5140,2780
36920,6990,36920,20000,5160,2780
20530,530,20550,20000,5180,2780
33540,350,33630,20000,5240,2780
30400,1260,30590,20000,5260,2780
20480,1710,20660,20000,5280,2780
27580,890,27900,20000,5300,2780
18860,140,18990,20000,5320,2780
17370,240,17480,20000,5340,2780
NA,NA,NA,20000,940,2760
NA,NA,NA,20000,3360,2760
12130,2580,12130,20000,3380,2760
16510,3960,16510,20000,3400,2760
28830,4910,28830,20000,3460,2760
27110,2440,27110,20000,3480,2760
18440,3200,18440,20000,3520,2760
20190,2550,20190,20000,3540,2760
21730,1950,21730,20000,3560,2760
19750,2570,19750,20000,3580,2760
21090,1790,21090,20000,3800,2760
22660,2660,22660,20000,3820,2760
21720,3430,21720,20000,3880,2760
18450,3020,18450,20000,3900,2760
21840,3620,21840,20000,3960,2760
21690,530,21690,20000,3980,2760
19980,1290,19980,20000,4000,2760
14840,1490,14850,20000,4020,2760
15280,1660,15280,20000,4040,2760
8470,1750,8470,20000,4060,2760
3510,460,3510,20000,4080,2760
10890,1820,10900,20000,4100,2760
25420,1060,25420,20000,4120,2760
4440,2500,4440,20000,4720,2760
2310,1340,2320,20000,4740,2760
6820,1800,6830,20000,4760,2760
17420,6640,17430,20000,4820,2760
26560,1940,26580,20000,5080,2760
25560,2030,25570,20000,5100,2760
28520,2960,28520,20000,5120,2760
25400,6460,25400,20000,5140,2760
31660,2260,31670,20000,5160,2760
28630,270,28650,20000,5180,2760
30520,230,30860,20000,5240,2760
22090,1400,22370,20000,5260,2760
24370,2920,24810,20000,5300,2760
14950,400,15210,20000,5320,2760
18020,60,18190,20000,5340,2760
21380,2920,21380,20000,3400,2740
23060,4280,23060,20000,3420,2740
9060,2150,9060,20000,3440,2740
22880,2730,22880,20000,3460,2740
33410,2100,33410,20000,3480,2740
20230,3030,20230,20000,3520,2740
21450,1820,21450,20000,3540,2740
14970,2000,14970,20000,3560,2740
13750,1290,13750,20000,3580,2740
14230,1070,14230,20000,3600,2740
21610,1310,21610,20000,3620,2740
22990,860,22990,20000,3640,2740
12630,1230,12640,20000,3660,2740
19950,2270,19950,20000,3800,2740
27450,1880,27450,20000,3820,2740
19100,4240,19100,20000,3840,2740
26920,4060,26920,20000,3860,2740
15470,3160,15470,20000,3880,2740
22750,1750,22750,20000,3900,2740
20110,2260,20110,20000,4000,2740
17460,2260,17460,20000,4020,2740
14480,2000,14480,20000,4040,2740
5520,1520,5520,20000,4060,2740
4680,1000,4690,20000,4080,2740
11460,1280,11470,20000,4100,2740
14000,270,14000,20000,4120,2740
1940,680,1940,20000,4600,2740
4740,1710,4740,20000,4640,2740
3110,2040,3120,20000,4660,2740
3610,2120,3610,20000,4680,2740
1650,1070,1660,20000,4720,2740
2950,1240,2950,20000,4740,2740
15270,3510,15280,20000,4800,2740
19800,8210,19810,20000,4820,2740
29420,490,29440,20000,5160,2740
29400,1980,29420,20000,5180,2740
32700,680,32750,20000,5200,2740
27120,440,27410,20000,5220,2740
17640,730,17850,20000,5300,2740
23820,340,24190,20000,5360,2740
22460,1050,22670,20000,5380,2740
27970,1520,28290,20000,5400,2740
25900,1630,26220,20000,5420,2740
8580,2120,8580,20000,3400,2720
24530,2890,24530,20000,3460,2720
30650,3240,30650,20000,3520,2720
24930,1950,24930,20000,3540,2720
10250,1540,10250,20000,3580,2720
17640,450,17640,20000,3600,2720
19420,1770,19420,20000,3620,2720
18260,1020,18260,20000,3640,2720
17040,800,17040,20000,3660,2720
26910,3400,26910,20000,3800,2720
20440,1780,20440,20000,3820,2720
13640,3270,13640,20000,3840,2720
23540,2540,23540,20000,3860,2720
28380,2940,28380,20000,3880,2720
28190,5970,28190,20000,3900,2720
20000,1180,20000,20000,4000,2720
19300,4790,19310,20000,4020,2720
19300,2740,19300,20000,4040,2720
9170,2040,9180,20000,4060,2720
13860,760,13860,20000,4080,2720
21540,770,21540,20000,4100,2720
17480,440,17490,20000,4120,2720
3730,1420,3730,20000,4580,2720
5280,2670,5280,20000,4600,2720
5590,2260,5600,20000,4620,2720
6990,2710,6990,20000,4640,2720
2110,1120,2110,20000,4660,2720
920,330,920,20000,4680,2720
3550,690,3560,20000,4700,2720
7920,1540,7920,20000,4740,2720
23190,960,23190,20000,4820,2720
31490,650,31500,20000,5160,2720
26650,1100,26670,20000,5180,2720
31840,390,32000,20000,5200,2720
22080,140,22520,20000,5220,2720
15700,150,15760,20000,5280,2720
22680,220,22900,20000,5300,2720
26780,1350,27010,20000,5360,2720
33310,230,33670,20000,5380,2720
32480,640,32810,20000,5400,2720
22290,620,22660,20000,5420,2720
31830,2640,31830,20000,3440,2700
29700,2560,29700,20000,3460,2700
27210,2950,27210,20000,3480,2700
32040,2460,32040,20000,3520,2700
25250,740,25250,20000,3540,2700
29350,1050,29350,20000,3560,2700
27390,2520,27390,20000,3580,2700
28590,940,28590,20000,3600,2700
26280,1690,26280,20000,3620,2700
9380,820,9380,20000,3720,2700
21520,890,21520,20000,3740,2700
15550,3190,15550,20000,3800,2700
26800,1740,26800,20000,3820,2700
18690,2950,18690,20000,3920,2700
22350,1910,22350,20000,3940,2700
23990,1500,23990,20000,3960,2700
23850,1930,23850,20000,3980,2700
18390,3610,18390,20000,4000,2700
17880,4020,17880,20000,4020,2700
14310,1510,14310,20000,4080,2700
19810,3540,19810,20000,4100,2700
16820,1100,16820,20000,4120,2700
14390,2510,14390,20000,4140,2700
16780,2690,16780,20000,4160,2700
15170,1920,15170,20000,4180,2700
4000,440,4000,20000,4440,2700
9190,6550,9190,20000,4520,2700
3630,2430,3630,20000,4540,2700
3100,1190,3100,20000,4640,2700
2130,760,2140,20000,4660,2700
5070,1660,5070,20000,4720,2700
28060,5330,28060,20000,5000,2700
15540,2400,15550,20000,5020,2700
11200,290,11220,20000,5040,2700
21150,750,21160,20000,5060,2700
21380,140,21670,20000,5440,2700
19650,140,19760,20000,5460,2700
23670,40,23940,20000,5640,2700
26980,810,27310,20000,5660,2700
25360,1670,25360,20000,3440,2680
26690,2470,26690,20000,3460,2680
32040,4070,32040,20000,3480,2680
31300,3960,31300,20000,3500,2680
28700,3310,28700,20000,3520,2680
30950,2730,30950,20000,3540,2680
26990,1580,26990,20000,3560,2680
24690,1290,24690,20000,3580,2680
23100,1790,23100,20000,3600,2680
26290,1250,26290,20000,3620,2680
26850,1820,26850,20000,3720,2680
24320,470,24320,20000,3740,2680
12980,1510,12980,20000,3800,2680
23940,920,23940,20000,3820,2680
9970,1170,9980,20000,3920,2680
25390,2260,25390,20000,3940,2680
16200,490,16200,20000,3960,2680
22730,3240,22730,20000,3980,2680
16960,1270,16960,20000,4000,2680
12110,1020,12110,20000,4020,2680
17510,1570,17510,20000,4080,2680
12920,2670,12920,20000,4120,2680
15740,2070,15740,20000,4160,2680
15790,2090,15790,20000,4260,2680
10730,1180,10730,20000,4300,2680
4860,1180,4860,20000,4320,2680
4810,1170,4810,20000,4340,2680
8980,1090,8980,20000,4400,2680
13510,1260,13520,20000,4440,2680
14690,1840,14690,20000,4460,2680
6430,1650,6430,20000,4480,2680
750,290,750,20000,4580,2680
3230,2280,3230,20000,4600,2680
22970,1400,22980,20000,5000,2680
19490,2410,19500,20000,5020,2680
15260,1570,15280,20000,5040,2680
26930,1530,26940,20000,5060,2680
17670,740,17820,20000,5440,2680
21880,210,22020,20000,5460,2680
29820,1020,30140,20000,5640,2680
30340,370,30600,20000,5660,2680
27750,3560,27750,20000,3480,2660
30900,2920,30900,20000,3500,2660
30000,1830,30000,20000,3520,2660
31170,1790,31170,20000,3540,2660
33730,1850,33740,20000,3560,2660
18540,1950,18540,20000,3580,2660
21700,2580,21700,20000,3600,2660
26080,1990,26080,20000,3620,2660
22180,760,22180,20000,3680,2660
27510,1500,27510,20000,3700,2660
30300,1010,30300,20000,3760,2660
21940,1080,21940,20000,3780,2660
26710,980,26710,20000,3960,2660
11480,1520,11480,20000,3980,2660
21240,1240,21240,20000,4040,2660
21310,1770,21310,20000,4060,2660
16240,2420,16240,20000,4080,2660
15500,1720,15500,20000,4100,2660
20500,1780,20500,20000,4120,2660
26010,2590,26010,20000,4140,2660
21720,1370,21720,20000,4180,2660
7080,510,7080,20000,4280,2660
13320,3490,13330,20000,4300,2660
1860,420,1860,20000,4320,2660
3880,520,3880,20000,4340,2660
2990,510,2990,20000,4440,2660
1570,860,1570,20000,4520,2660
4550,1750,4550,20000,4540,2660
1140,670,1140,20000,4560,2660
13730,1130,13760,20000,4780,2660
28930,1090,28950,20000,5000,2660
32100,11340,32110,20000,5020,2660
11910,1620,11920,20000,5040,2660
23950,2470,23970,20000,5060,2660
22160,750,22170,20000,5080,2660
28000,550,28010,20000,5100,2660
31010,1910,31030,20000,5160,2660
30600,2130,30820,20000,5180,2660
28090,1900,28280,20000,5200,2660
28880,190,29190,20000,5640,2660
28730,280,29130,20000,5660,2660
32580,3370,32580,20000,3500,2640
30220,2430,30220,20000,3520,2640
29450,1360,29450,20000,3540,2640
22600,780,22600,20000,3560,2640
20540,1520,20540,20000,3580,2640
26440,2770,26440,20000,3600,2640
30440,2550,30440,20000,3620,2640
27660,1570,27660,20000,3680,2640
29170,820,29170,20000,3700,2640
27430,880,27430,20000,3760,2640
22910,1260,22910,20000,3780,2640
20700,380,20700,20000,3960,2640
16030,2220,16040,20000,3980,2640
17060,680,17060,20000,4040,2640
13730,830,13730,20000,4060,2640
13740,1620,13740,20000,4080,2640
22440,1270,22440,20000,4120,2640
16530,2880,16530,20000,4160,2640
8700,1790,8700,20000,4200,2640
4790,710,4790,20000,4220,2640
4260,2750,4260,20000,4300,2640
2460,460,2460,20000,4320,2640
2840,1100,2840,20000,4340,2640
4110,220,4110,20000,4440,2640
8120,1130,8130,20000,4460,2640
7250,2210,7250,20000,4520,2640
9760,2300,9760,20000,4540,2640
5400,1680,5400,20000,4560,2640
14820,1870,14820,20000,4580,2640
4410,1090,4420,20000,4600,2640
8590,3860,8590,20000,4660,2640
4750,2170,4760,20000,4700,2640
29650,2840,29660,20000,5000,2640
20870,1570,20880,20000,5020,2640
15190,1180,15190,20000,5040,2640
21120,910,21140,20000,5060,2640
20290,1560,20300,20000,5080,2640
28660,520,28670,20000,5100,2640
34490,220,34520,20000,5160,2640
37330,3030,37560,20000,5180,2640
31620,4150,31950,20000,5200,2640
24060,320,24420,20000,5220,2640
35420,650,35750,20000,5640,2640
32870,400,33230,20000,5660,2640
1430,190,1430,20000,3440,2620
26090,2140,26090,20000,3460,2620
29690,1670,29690,20000,3480,2620
29330,4870,29330,20000,3500,2620
28970,3240,28970,20000,3520,2620
29500,1320,29510,20000,3540,2620
25740,1850,25740,20000,3560,2620
28890,2570,28890,20000,3580,2620
23720,2740,23720,20000,3600,2620
27680,2940,27680,20000,3620,2620
26950,3060,26960,20000,3640,2620
25310,1490,25310,20000,3660,2620
29460,1420,29470,20000,3680,2620
30890,1350,30890,20000,3700,2620
28980,1350,28980,20000,3720,2620
25340,1860,25340,20000,3740,2620
26740,2670,26740,20000,3760,2620
29480,4430,29480,20000,3780,2620
18780,800,18780,20000,3800,2620
31040,810,31040,20000,3820,2620
19860,1060,19860,20000,3920,2620
24160,1030,24160,20000,3940,2620
21320,1380,21330,20000,3960,2620
18300,2310,18300,20000,3980,2620
23970,1330,23980,20000,4060,2620
27160,1510,27160,20000,4080,2620
3740,630,3740,20000,4160,2620
7200,5170,7200,20000,4240,2620
1830,790,1830,20000,4300,2620
1960,1540,1960,20000,4320,2620
2790,1630,2790,20000,4340,2620
9040,300,9050,20000,4420,2620
12700,1150,12710,20000,4440,2620
8230,1300,8240,20000,4560,2620
6870,1410,6880,20000,4580,2620
8470,1220,8480,20000,4600,2620
7620,980,7640,20000,4700,2620
24690,700,24720,20000,4780,2620
18310,780,18330,20000,4800,2620
11480,1010,11490,20000,4820,2620
20680,380,20690,20000,4960,2620
20790,90,20810,20000,4980,2620
21990,590,22290,20000,5360,2620
29810,720,29970,20000,5380,2620
22330,2500,22530,20000,5760,2620
29900,3760,30040,20000,5780,2620
NA,NA,NA,20000,5840,2620
2520,700,2520,20000,3440,2600
17790,1860,17790,20000,3460,2600
32090,1510,32100,20000,3480,2600
27070,2360,27070,20000,3500,2600
28040,1590,28040,20000,3520,2600
31940,1860,31940,20000,3540,2600
30030,2220,30030,20000,3560,2600
31770,5770,31770,20000,3580,2600
29260,4360,29260,20000,3600,2600
31730,3530,31730,20000,3620,2600
28150,1690,28150,20000,3640,2600
28350,1280,28350,20000,3660,2600
24460,1470,24470,20000,3680,2600
25700,2080,25700,20000,3700,2600
29100,2230,29100,20000,3720,2600
21000,1340,21000,20000,3740,2600
31000,1220,31000,20000,3760,2600
29970,1670,29970,20000,3780,2600
28160,910,28160,20000,3800,2600
28180,1000,28180,20000,3820,2600
21300,790,21300,20000,3920,2600
26350,650,26350,20000,3940,2600
17300,2110,17310,20000,3960,2600
11420,2170,11420,20000,3980,2600
18210,2210,18220,20000,4040,2600
19360,1680,19370,20000,4060,2600
860,830,860,20000,4180,2600
1590,1570,1590,20000,4240,2600
13400,650,13400,20000,4320,2600
1950,470,1950,20000,4340,2600
13160,710,13160,20000,4440,2600
8220,630,8230,20000,4460,2600
2800,790,2800,20000,4520,2600
4500,1230,4500,20000,4560,2600
5780,1590,5780,20000,4580,2600
4150,770,4160,20000,4600,2600
5680,990,5690,20000,4620,2600
5240,800,5250,20000,4640,2600
5100,1050,5110,20000,4660,2600
17840,260,17920,20000,4760,2600
17810,530,17870,20000,4780,2600
16410,520,16420,20000,4800,2600
18740,120,18760,20000,4820,2600
17460,570,17470,20000,4960,2600
21450,1250,21450,20000,4980,2600
10980,430,11020,20000,5360,2600
9200,100,9240,20000,5380,2600
26990,1400,27240,20000,5760,2600
16970,1910,17160,20000,5780,2600
30680,1270,30680,20000,3480,2580
30430,1810,30430,20000,3500,2580
29830,1230,29830,20000,3520,2580
33370,2600,33370,20000,3540,2580
25420,1900,25420,20000,3560,2580
21180,2550,21180,20000,3580,2580
24820,4090,24820,20000,3600,2580
20930,2400,20930,20000,3620,2580
16410,1520,16410,20000,3680,2580
25430,860,25430,20000,3700,2580
22730,760,22730,20000,3760,2580
26140,610,26140,20000,3780,2580
24560,800,24560,20000,3800,2580
29340,420,29340,20000,3820,2580
27680,1290,27680,20000,3840,2580
28920,560,28920,20000,3860,2580
24310,940,24310,20000,3880,2580
19500,2280,19500,20000,3900,2580
21980,1640,21980,20000,3920,2580
24690,730,24690,20000,3940,2580
8280,2670,8290,20000,4000,2580
10620,1000,10620,20000,4020,2580
5640,1030,5640,20000,4080,2580
4730,1830,4730,20000,4100,2580
2740,220,2740,20000,4120,2580
2300,940,2300,20000,4140,2580
2590,480,2590,20000,4220,2580
12830,1010,12840,20000,4420,2580
2920,1200,2920,20000,4560,2580
1660,450,1660,20000,4580,2580
5310,590,5330,20000,4660,2580
6800,750,6830,20000,4680,2580
6680,740,6740,20000,4760,2580
5820,200,5850,20000,4780,2580
9840,330,9870,20000,4800,2580
16200,170,16220,20000,4820,2580
22220,850,22230,20000,4960,2580
23570,500,23590,20000,4980,2580
20820,850,21170,20000,5240,2580
9000,100,9020,20000,1080,2560
